sutra,adhyaya,pada,num,text_slp1,text_iast,text_deva,kashika_available
3.1.55,3,1,55,puzAdidyutAdyxditaH parasmEpadezu,puṣādidyutādyḷditaḥ parasmaipadeṣu,पुषादिद्युताद्यॢदितः परस्मैपदेषु,no
3.1.56,3,1,56,sarttiSAstyartiByaSca,sarttiśāstyartibhyaśca,सर्त्तिशास्त्यर्तिभ्यश्च,no
3.1.57,3,1,57,irito vA,irito vā,इरितो वा,no
3.1.58,3,1,58,jFstamBumrucumlucugrucuglucugluYcuSviByaSca,jṝstambhumrucumlucugrucuglucugluñcuśvibhyaśca,जॄस्तम्भुम्रुचुम्लुचुग्रुचुग्लुचुग्लुञ्चुश्विभ्यश्च,no
3.1.59,3,1,59,kfmfdfruhiByaSCandasi,kṛmṛdṛruhibhyaśchandasi,कृमृदृरुहिभ्यश्छन्दसि,no
3.1.60,3,1,60,ciR te padaH,ciṇ te padaḥ,चिण् ते पदः,no
3.1.61,3,1,61,dIpajanabuDapUritAyipyAyiByo'nyatarasyAm,dīpajanabudhapūritāyipyāyibhyo'nyatarasyām,दीपजनबुधपूरितायिप्यायिभ्योऽन्यतरस्याम्,no
3.1.62,3,1,62,acaH karmakartari,acaḥ karmakartari,अचः कर्मकर्तरि,no
3.1.63,3,1,63,duhaSca,duhaśca,दुहश्च,no
3.1.64,3,1,64,na ruDaH,na rudhaḥ,न रुधः,no
3.1.65,3,1,65,tapo'nutApe ca,tapo'nutāpe ca,तपोऽनुतापे च,no
3.1.66,3,1,66,ciR BAvakarmaRoH,ciṇ bhāvakarmaṇoḥ,चिण् भावकर्मणोः,no
3.1.67,3,1,67,sArvaDAtuke yak,sārvadhātuke yak,सार्वधातुके यक्,no
3.1.68,3,1,68,kartari Sap,kartari śap,कर्तरि शप्,no
3.1.69,3,1,69,divAdiByaH Syan,divādibhyaḥ śyan,दिवादिभ्यः श्यन्,no
3.1.70,3,1,70,vA BrASaBlASaBramukramuklamutrasitruwilazaH,vā bhrāśabhlāśabhramukramuklamutrasitruṭilaṣaḥ,वा भ्राशभ्लाशभ्रमुक्रमुक्लमुत्रसित्रुटिलषः,no
3.1.71,3,1,71,yaso'nupasargAt,yaso'nupasargāt,यसोऽनुपसर्गात्,no
3.1.72,3,1,72,saMyasaSca,saṃyasaśca,संयसश्च,no
3.1.73,3,1,73,svAdiByaH SnuH,svādibhyaḥ śnuḥ,स्वादिभ्यः श्नुः,no
3.1.74,3,1,74,SruvaH Sf ca,śruvaḥ śṛ ca,श्रुवः शृ च,no
3.1.75,3,1,75,akzo'nyatarasyAm,akṣo'nyatarasyām,अक्षोऽन्यतरस्याम्,no
3.1.76,3,1,76,tanUkaraRe takzaH,tanūkaraṇe takṣaḥ,तनूकरणे तक्षः,no
3.1.77,3,1,77,tudAdiByaH SaH,tudādibhyaḥ śaḥ,तुदादिभ्यः शः,no
3.1.78,3,1,78,ruDAdiByaH Snam,rudhādibhyaḥ śnam,रुधादिभ्यः श्नम्,no
3.1.79,3,1,79,tanAdikfYBya uH,tanādikṛñbhya uḥ,तनादिकृञ्भ्य उः,no
3.1.80,3,1,80,DinvikfRvyora ca,dhinvikṛṇvyora ca,धिन्विकृण्व्योर च,no
3.1.81,3,1,81,kryAdiByaH SnA,kryādibhyaḥ śnā,क्र्यादिभ्यः श्ना,no
3.1.82,3,1,82,stanBustunBuskanBuskunBuskuYByaH SnuSca,stanbhustunbhuskanbhuskunbhuskuñbhyaḥ śnuśca,स्तन्भुस्तुन्भुस्कन्भुस्कुन्भुस्कुञ्भ्यः श्नुश्च,no
3.1.83,3,1,83,halaH SnaH SAnajJO,halaḥ śnaḥ śānajjhau,हलः श्नः शानज्झौ,no
3.1.84,3,1,84,Candasi SAyajapi,chandasi śāyajapi,छन्दसि शायजपि,no
3.1.85,3,1,85,vyatyayo bahulam,vyatyayo bahulam,व्यत्ययो बहुलम्,no
3.1.86,3,1,86,liNyASizyaN,liṅyāśiṣyaṅ,लिङ्याशिष्यङ्,no
3.1.87,3,1,87,karmavat karmaRA tulyakriyaH,karmavat karmaṇā tulyakriyaḥ,कर्मवत् कर्मणा तुल्यक्रियः,no
3.1.88,3,1,88,tapastapaHkarmakasyEva,tapastapaḥkarmakasyaiva,तपस्तपःकर्मकस्यैव,no
3.1.89,3,1,89,na duhasnunamAM yakciRO,na duhasnunamāṃ yakciṇau,न दुहस्नुनमां यक्चिणौ,no
3.1.90,3,1,90,kuzirajoH prAcAM Syan parasmEpadaM ca,kuṣirajoḥ prācāṃ śyan parasmaipadaṃ ca,कुषिरजोः प्राचां श्यन् परस्मैपदं च,no
3.1.91,3,1,91,DAtoH,dhātoḥ,धातोः,no
3.1.92,3,1,92,tatropapadaM saptamIsTam,tatropapadaṃ saptamīstham,तत्रोपपदं सप्तमीस्थम्,no
3.1.93,3,1,93,kfdatiN,kṛdatiṅ,कृदतिङ्,no
3.1.94,3,1,94,vA'sarUpo'striyAm,vā'sarūpo'striyām,वाऽसरूपोऽस्त्रियाम्,no
3.1.95,3,1,95,kftyAH,kṛtyāḥ,कृत्याः,no
3.1.96,3,1,96,tavyattavyAnIyaraH,tavyattavyānīyaraḥ,तव्यत्तव्यानीयरः,no
3.1.97,3,1,97,aco yat,aco yat,अचो यत्,no
3.1.98,3,1,98,poradupaDAt,poradupadhāt,पोरदुपधात्,no
3.1.99,3,1,99,SakisahoSca,śakisahośca,शकिसहोश्च,no
3.1.100,3,1,100,gadamadacarayamaScAnupasarge,gadamadacarayamaścānupasarge,गदमदचरयमश्चानुपसर्गे,no
3.1.101,3,1,101,avadyapaRyavaryA garhyapaRitavyAniroDezu,avadyapaṇyavaryā garhyapaṇitavyānirodheṣu,अवद्यपण्यवर्या गर्ह्यपणितव्यानिरोधेषु,no
3.1.102,3,1,102,vahyaM karaRam,vahyaṃ karaṇam,वह्यं करणम्,no
3.1.103,3,1,103,aryaH svAmivESyayoH,aryaḥ svāmivaiśyayoḥ,अर्यः स्वामिवैश्ययोः,no
3.1.104,3,1,104,upasaryA kAlyA prajane,upasaryā kālyā prajane,उपसर्या काल्या प्रजने,no
3.1.105,3,1,105,ajaryaM saMgatam,ajaryaṃ saṃgatam,अजर्यं संगतम्,no
3.1.106,3,1,106,vadaH supi kyap ca,vadaḥ supi kyap ca,वदः सुपि क्यप् च,no
3.1.107,3,1,107,Buvo BAve,bhuvo bhāve,भुवो भावे,no
3.1.108,3,1,108,hanasta ca,hanasta ca,हनस्त च,no
3.1.109,3,1,109,etistuSAsvfdfjuzaH kyap,etistuśāsvṛdṛjuṣaḥ kyap,एतिस्तुशास्वृदृजुषः क्यप्,no
3.1.110,3,1,110,fdupaDAccAkxpicfteH,ṛdupadhāccākḷpicṛteḥ,ऋदुपधाच्चाकॢपिचृतेः,no
3.1.111,3,1,111,I ca KanaH,ī ca khanaḥ,ई च खनः,no
3.1.112,3,1,112,BfYo'saMjYAyAm,bhṛño'saṃjñāyām,भृञोऽसंज्ञायाम्,no
3.1.113,3,1,113,mfjerviBAzA,mṛjervibhāṣā,मृजेर्विभाषा,no
3.1.114,3,1,114,rAjasUyasUryamfzodyarucyakupyakfzwapacyAvyaTyAH,rājasūyasūryamṛṣodyarucyakupyakṛṣṭapacyāvyathyāḥ,राजसूयसूर्यमृषोद्यरुच्यकुप्यकृष्टपच्याव्यथ्याः,no
3.1.115,3,1,115,BidyodDyO nade,bhidyoddhyau nade,भिद्योद्ध्यौ नदे,no
3.1.116,3,1,116,puzyasidDyO nakzatre,puṣyasiddhyau nakṣatre,पुष्यसिद्ध्यौ नक्षत्रे,no
3.1.117,3,1,117,vipUyavinIyajityA muYjakalkahalizu,vipūyavinīyajityā muñjakalkahaliṣu,विपूयविनीयजित्या मुञ्जकल्कहलिषु,no
3.1.118,3,1,118,pratyapiByAM graheSCandasi,pratyapibhyāṃ graheśchandasi,प्रत्यपिभ्यां ग्रहेश्छन्दसि,no
3.1.119,3,1,119,padAsvEribAhyApakzyezu ca,padāsvairibāhyāpakṣyeṣu ca,पदास्वैरिबाह्यापक्ष्येषु च,no
3.1.120,3,1,120,viBAzA kfvfzoH,vibhāṣā kṛvṛṣoḥ,विभाषा कृवृषोः,no
3.1.121,3,1,121,yugyaM ca patre,yugyaṃ ca patre,युग्यं च पत्रे,no
3.1.122,3,1,122,amAvasyadanyatarasyAm,amāvasyadanyatarasyām,अमावस्यदन्यतरस्याम्,no
3.1.123,3,1,123,Candasi nizwarkyadevahUyapraRIyonnIyocCizyamaryastaryADvaryaKanyaKAnyadevayajyApfcCyapratizIvyabrahmavAdyaBAvyastAvyopacAyyapfqAni,chandasi niṣṭarkyadevahūyapraṇīyonnīyocchiṣyamaryastaryādhvaryakhanyakhānyadevayajyāpṛcchyapratiṣīvyabrahmavādyabhāvyastāvyopacāyyapṛḍāni,छन्दसि निष्टर्क्यदेवहूयप्रणीयोन्नीयोच्छिष्यमर्यस्तर्याध्वर्यखन्यखान्यदेवयज्यापृच्छ्यप्रतिषीव्यब्रह्मवाद्यभाव्यस्ताव्योपचाय्यपृडानि,no
3.1.124,3,1,124,fhalorRyat,ṛhalorṇyat,ऋहलोर्ण्यत्,no
3.1.125,3,1,125,orAvaSyake,orāvaśyake,ओरावश्यके,no
3.1.126,3,1,126,AsuyuvapirapilapitrapicamaSca,āsuyuvapirapilapitrapicamaśca,आसुयुवपिरपिलपित्रपिचमश्च,no
3.1.127,3,1,127,AnAyyo'nitye,ānāyyo'nitye,आनाय्योऽनित्ये,no
3.1.128,3,1,128,praRAyyo'saMmatO,praṇāyyo'saṃmatau,प्रणाय्योऽसंमतौ,no
3.1.129,3,1,129,pAyyasAnnAyyanikAyyaDAyyA mAnahavirnivAsasAmiDenIzu,pāyyasānnāyyanikāyyadhāyyā mānahavirnivāsasāmidhenīṣu,पाय्यसान्नाय्यनिकाय्यधाय्या मानहविर्निवाससामिधेनीषु,no
3.1.130,3,1,130,kratO kuRqapAyyasaMcAyyO,kratau kuṇḍapāyyasaṃcāyyau,क्रतौ कुण्डपाय्यसंचाय्यौ,no
3.1.131,3,1,131,agnO paricAyyopacAyyasamUhyAH,agnau paricāyyopacāyyasamūhyāḥ,अग्नौ परिचाय्योपचाय्यसमूह्याः,no
3.1.132,3,1,132,cityAgnicitye ca,cityāgnicitye ca,चित्याग्निचित्ये च,no
3.1.133,3,1,133,RvultfcO,ṇvultṛcau,ण्वुल्तृचौ,no
3.1.134,3,1,134,nandigrahipacAdiByo lyuRinyacaH,nandigrahipacādibhyo lyuṇinyacaḥ,नन्दिग्रहिपचादिभ्यो ल्युणिन्यचः,no
3.1.135,3,1,135,igupaDajYAprIkiraH kaH,igupadhajñāprīkiraḥ kaḥ,इगुपधज्ञाप्रीकिरः कः,no
3.1.136,3,1,136,AtaScopasarge,ātaścopasarge,आतश्चोपसर्गे,no
3.1.137,3,1,137,pAGrADmADewdfSaH SaH,pāghrādhmādheṭdṛśaḥ śaḥ,पाघ्राध्माधेट्दृशः शः,no
3.1.138,3,1,138,anupasargAllimpavindaDAripArivedyudejicetisAtisAhiByaSca,anupasargāllimpavindadhāripārivedyudejicetisātisāhibhyaśca,अनुपसर्गाल्लिम्पविन्दधारिपारिवेद्युदेजिचेतिसातिसाहिभ्यश्च,no
3.1.139,3,1,139,dadAtidaDAtyorviBAzA,dadātidadhātyorvibhāṣā,ददातिदधात्योर्विभाषा,no
3.1.140,3,1,140,jvalitikasanteByo RaH,jvalitikasantebhyo ṇaḥ,ज्वलितिकसन्तेभ्यो णः,no
3.1.141,3,1,141,SyAdvyaDAsrusaMsrvatIRavasA'vahflihaSlizaSvasaSca,śyādvyadhāsrusaṃsrvatīṇavasā'vahṛlihaśliṣaśvasaśca,श्याद्व्यधास्रुसंस्र्वतीणवसाऽवहृलिहश्लिषश्वसश्च,no
3.1.142,3,1,142,dunyoranupasarge,dunyoranupasarge,दुन्योरनुपसर्गे,no
3.1.143,3,1,143,viBAzA grahaH,vibhāṣā grahaḥ,विभाषा ग्रहः,no
3.1.144,3,1,144,gehe kaH,gehe kaḥ,गेहे कः,no
3.1.145,3,1,145,Silpini zvun,śilpini ṣvun,शिल्पिनि ष्वुन्,no
3.1.146,3,1,146,gasTakan,gasthakan,गस्थकन्,no
3.1.147,3,1,147,Ryuw ca,ṇyuṭ ca,ण्युट् च,no
3.1.148,3,1,148,haSca vrIhikAlayoH,haśca vrīhikālayoḥ,हश्च व्रीहिकालयोः,no
3.1.149,3,1,149,prusflvaH samaBihAre vun,prusṛlvaḥ samabhihāre vun,प्रुसृल्वः समभिहारे वुन्,no
3.1.150,3,1,150,ASizi ca,āśiṣi ca,आशिषि च,no
3.2.1,3,2,1,karmaRyaR,karmaṇyaṇ,कर्मण्यण्,no
3.2.2,3,2,2,hvAvAmaSca,hvāvāmaśca,ह्वावामश्च,no
3.2.3,3,2,3,Ato'nupasarge kaH,āto'nupasarge kaḥ,आतोऽनुपसर्गे कः,no
3.2.4,3,2,4,supi sTaH,supi sthaḥ,सुपि स्थः,no
3.2.5,3,2,5,tundaSokayoH parimfjApanudoH,tundaśokayoḥ parimṛjāpanudoḥ,तुन्दशोकयोः परिमृजापनुदोः,no
3.2.6,3,2,6,pre dAjYaH,pre dājñaḥ,प्रे दाज्ञः,no
3.2.7,3,2,7,sami KyaH,sami khyaḥ,समि ख्यः,no
3.2.8,3,2,8,gApozwak,gāpoṣṭak,गापोष्टक्,no
3.2.9,3,2,9,harateranudyamane'c,harateranudyamane'c,हरतेरनुद्यमनेऽच्,no
3.2.10,3,2,10,vayasi ca,vayasi ca,वयसि च,no
3.2.11,3,2,11,ANi tAcCIlye,āṅi tācchīlye,आङि ताच्छील्ये,no
3.2.12,3,2,12,arhaH,arhaḥ,अर्हः,no
3.2.13,3,2,13,stambakarRayo ramijapoH,stambakarṇayo ramijapoḥ,स्तम्बकर्णयो रमिजपोः,no
3.2.14,3,2,14,Sami DAtoH saMjYAyAm,śami dhātoḥ saṃjñāyām,शमि धातोः संज्ञायाम्,no
3.2.15,3,2,15,aDikaraRe SeteH,adhikaraṇe śeteḥ,अधिकरणे शेतेः,no
3.2.16,3,2,16,carezwaH,careṣṭaḥ,चरेष्टः,no
3.2.17,3,2,17,BikzAsenAdAyezu ca,bhikṣāsenādāyeṣu ca,भिक्षासेनादायेषु च,no
3.2.18,3,2,18,puro'grato'grezu sarteH,puro'grato'greṣu sarteḥ,पुरोऽग्रतोऽग्रेषु सर्तेः,no
3.2.19,3,2,19,pUrve kartari,pūrve kartari,पूर्वे कर्तरि,no
3.2.20,3,2,20,kfYo hetutAcCIlyAnulomyezu,kṛño hetutācchīlyānulomyeṣu,कृञो हेतुताच्छील्यानुलोम्येषु,no
3.2.21,3,2,21,divAviBAniSApraBABAskArAntAnantAdibahunAndIkimlipilibibaliBaktikartfcitrakzetrasaMKyAjaNGAbAhvaharyattatDanuraruzzu,divāvibhāniśāprabhābhāskārāntānantādibahunāndīkimlipilibibalibhaktikartṛcitrakṣetrasaṃkhyājaṅghābāhvaharyattatdhanuraruṣṣu,दिवाविभानिशाप्रभाभास्कारान्तानन्तादिबहुनान्दीकिम्लिपिलिबिबलिभक्तिकर्तृचित्रक्षेत्रसंख्याजङ्घाबाह्वहर्यत्तत्धनुररुष्षु,no
3.2.22,3,2,22,karmaRi BftO,karmaṇi bhṛtau,कर्मणि भृतौ,no
3.2.23,3,2,23,na SabdaSlokakalahagATAvEracAwusUtramantrapadezu,na śabdaślokakalahagāthāvairacāṭusūtramantrapadeṣu,न शब्दश्लोककलहगाथावैरचाटुसूत्रमन्त्रपदेषु,no
3.2.24,3,2,24,stambaSakftorin,stambaśakṛtorin,स्तम्बशकृतोरिन्,no
3.2.25,3,2,25,haraterdftinATayoH paSO,haraterdṛtināthayoḥ paśau,हरतेर्दृतिनाथयोः पशौ,no
3.2.26,3,2,26,PalegrahirAtmamBariSca,phalegrahirātmambhariśca,फलेग्रहिरात्मम्भरिश्च,no
3.2.27,3,2,27,Candasi vanasanarakzimaTAm,chandasi vanasanarakṣimathām,छन्दसि वनसनरक्षिमथाम्,no
3.2.28,3,2,28,ejeH KaS,ejeḥ khaś,एजेः खश्,no
3.2.29,3,2,29,nAsikAstanayorDmADewoH,nāsikāstanayordhmādheṭoḥ,नासिकास्तनयोर्ध्माधेटोः,no
3.2.30,3,2,30,nAqImuzwyoSca,nāḍīmuṣṭyośca,नाडीमुष्ट्योश्च,no
3.2.31,3,2,31,udi kUle rujivahoH,udi kūle rujivahoḥ,उदि कूले रुजिवहोः,no
3.2.32,3,2,32,vahABre lihaH,vahābhre lihaḥ,वहाभ्रे लिहः,no
3.2.33,3,2,33,parimARe pacaH,parimāṇe pacaḥ,परिमाणे पचः,no
3.2.34,3,2,34,mitanaKe ca,mitanakhe ca,मितनखे च,no
3.2.35,3,2,35,viDvaruzostudaH,vidhvaruṣostudaḥ,विध्वरुषोस्तुदः,no
3.2.36,3,2,36,asUryalalAwayordfSitapoH,asūryalalāṭayordṛśitapoḥ,असूर्यललाटयोर्दृशितपोः,no
3.2.37,3,2,37,ugrampaSyerammadapARinDamASca,ugrampaśyerammadapāṇindhamāśca,उग्रम्पश्येरम्मदपाणिन्धमाश्च,no
3.2.38,3,2,38,priyavaSe vadaH Kac,priyavaśe vadaḥ khac,प्रियवशे वदः खच्,no
3.2.39,3,2,39,dvizatparayostApeH,dviṣatparayostāpeḥ,द्विषत्परयोस्तापेः,no
3.2.40,3,2,40,vAci yamo vrate,vāci yamo vrate,वाचि यमो व्रते,no
3.2.41,3,2,41,pUHsarvayordArisahoH,pūḥsarvayordārisahoḥ,पूःसर्वयोर्दारिसहोः,no
3.2.42,3,2,42,sarvakUlABrakarIzezu kazaH,sarvakūlābhrakarīṣeṣu kaṣaḥ,सर्वकूलाभ्रकरीषेषु कषः,no
3.2.43,3,2,43,meGartiBayezu kfYaH,meghartibhayeṣu kṛñaḥ,मेघर्तिभयेषु कृञः,no
3.2.44,3,2,44,kzemapriyamadre'R ca,kṣemapriyamadre'ṇ ca,क्षेमप्रियमद्रेऽण् च,no
3.2.45,3,2,45,ASite BuvaH karaRaBAvayoH,āśite bhuvaḥ karaṇabhāvayoḥ,आशिते भुवः करणभावयोः,no
3.2.46,3,2,46,saMjYAyAM BftFvfjiDArisahitapidamaH,saṃjñāyāṃ bhṛtṝvṛjidhārisahitapidamaḥ,संज्ञायां भृतॄवृजिधारिसहितपिदमः,no
3.2.47,3,2,47,gamaSca,gamaśca,गमश्च,no
3.2.48,3,2,48,antAtyantADvadUrapArasarvAnantezu qaH,antātyantādhvadūrapārasarvānanteṣu ḍaḥ,अन्तात्यन्ताध्वदूरपारसर्वानन्तेषु डः,no
3.2.49,3,2,49,ASizi hanaH,āśiṣi hanaḥ,आशिषि हनः,no
3.2.50,3,2,50,ape kleSatamasoH,ape kleśatamasoḥ,अपे क्लेशतमसोः,no
